market,group,agent,state,seed,NetWorth,Sharpe,Sortino,MaxDD,CAGR,Calmar
ASX200,Developed,SARSA,+RetFore,1,9041.764581608852,-1.1111872666004827,-0.5896153797382833,-0.1187977019184957,-0.039738614467966,-0.3345065925172122
ASX200,Developed,SARSA,+RetFore,2,9159.181200587234,-1.0251248565555546,-0.6031895426356395,-0.0987244494422846,-0.0347380889461397,-0.351869158471186
ASX200,Developed,SARSA,+RetFore,3,9703.307724889715,-0.3434820516061024,-0.2014734288458044,-0.0518839778748544,-0.0120510818071468,-0.2322698123875956
ASX200,Developed,SARSA,+RetFore,4,9245.5837057723,-0.9323599821716804,-0.5439937642303014,-0.0906202142570603,-0.0310828006999872,-0.3430007416609318
ASX200,Developed,SARSA,+VolFore,0,10716.71596133964,0.7413919071702267,0.9793651449341566,-0.0258271680314311,0.0282566411621261,1.0940665707771078
ASX200,Developed,SARSA,+VolFore,1,10093.290471082695,0.142243019596829,0.0823485600120635,-0.0409687870487622,0.0037450490346229,0.0914122507477225
ASX200,Developed,SARSA,+VolFore,2,9383.839303313032,-0.7381217561634275,-0.453871174937591,-0.0803390135570061,-0.0252760619041556,-0.3146175287042315
ASX200,Developed,SARSA,+VolFore,3,10485.643986526344,0.5904555492861983,0.3435208102485138,-0.0276397618616159,0.0192733812023735,0.6973063407048253
ASX200,Developed,SARSA,+VolFore,4,10420.849341739837,0.602170645029305,0.5002897216918601,-0.0258261078338551,0.0167332013346108,0.6479180464052571
ASX200,Developed,DQN,Baseline,0,10051.233405915766,0.0647564453419546,0.034884977411623,-0.0769426855453804,0.0020592831619674,0.0267638586740794
ASX200,Developed,DQN,Baseline,1,10903.1295140351,0.5961082267865225,0.4401825214874508,-0.076299040554078,0.0354197528115307,0.4642227812283206
ASX200,Developed,DQN,Baseline,2,11219.111924786612,0.4406224133143595,0.5978199057672077,-0.1417167334064669,0.0473964116291445,0.3344447087477621
ASX200,Developed,DQN,Baseline,3,9583.44303705386,-0.0929050212985633,-0.1203859776280153,-0.1514923092214762,-0.0169821655934501,-0.1120991928937508
ASX200,Developed,DQN,Baseline,4,10213.325025646602,0.2140760388544331,0.1251212914274902,-0.0571584061617114,0.0085334142240627,0.1492941248181564
ASX200,Developed,DQN,+RetFore,0,11317.77967762878,0.7162981058592671,1.0240749534131244,-0.0783915474148037,0.0510948374851172,0.6517901377057969
ASX200,Developed,DQN,+RetFore,1,10576.222916644674,0.3160369851550957,0.4231360978503573,-0.1200097904486683,0.0228087276105009,0.1900572238734705
ASX200,Developed,DQN,+RetFore,2,9567.86599717182,-0.1010126751256408,-0.140985431308818,-0.1681901525323492,-0.0176256854797899,-0.1047961798851158
ASX200,Developed,DQN,+RetFore,3,10446.488963579131,0.2625049711147117,0.1971053512389561,-0.1363831750568255,0.0177394905400811,0.1300709602380186
ASX200,Developed,DQN,+RetFore,4,10778.063969376328,0.4465598426908714,0.5741144705554647,-0.1133229681198277,0.0306221547080285,0.270220196451071
ASX200,Developed,DQN,+VolFore,0,11126.67699025714,0.6238132146918448,0.962159965984004,-0.0731208999089263,0.0439139429669925,0.6005662269075978
ASX200,Developed,DQN,+VolFore,1,10135.457593002062,0.1042258088774283,0.1151011163145342,-0.1622193386695082,0.0054310184233179,0.033479475800041
ASX200,Developed,DQN,+VolFore,2,9169.221328592768,-0.4466392779397038,-0.3164444175200122,-0.1127699353629977,-0.0343122828996212,-0.3042680018292857
ASX200,Developed,DQN,+VolFore,3,10839.905862622343,0.5075068441031088,0.2904735148298791,-0.0633315723911246,0.0329985843145976,0.5210447659546988
ASX200,Developed,DQN,+VolFore,4,9885.515741831852,0.0070648053857264,0.0089496292635671,-0.1190018923530003,-0.0046244893254259,-0.0388606368684393
ASX200,Developed,PPO,Baseline,0,11742.606938093006,0.5845339407370975,0.8021267429693179,-0.1417167334064669,0.0668027374982049,0.471382143039752
ASX200,Developed,PPO,Baseline,1,10873.839097898546,0.5759316191526257,0.7902695801111689,-0.0731208999089263,0.0342991133738368,0.4690740050531111
ASX200,Developed,PPO,Baseline,2,10873.839097898546,0.5759316191526257,0.7902695801111689,-0.0731208999089263,0.0342991133738368,0.4690740050531111
ASX200,Developed,PPO,Baseline,3,10391.212033348567,0.3405430278768327,0.3212224721115195,-0.0567960163939486,0.0155681683410715,0.2741066949627853
ASX200,Developed,PPO,Baseline,4,10873.839097898546,0.5759316191526257,0.7902695801111689,-0.0731208999089263,0.0342991133738368,0.4690740050531111
ASX200,Developed,PPO,+RetFore,0,10873.839097898546,0.5759316191526257,0.7902695801111689,-0.0731208999089263,0.0342991133738368,0.4690740050531111
ASX200,Developed,PPO,+RetFore,1,11429.474566264877,0.6090801469650639,0.6147299995077529,-0.1210086141301185,0.0552583958194032,0.4566484478495739
ASX200,Developed,PPO,+RetFore,2,11039.483744124274,0.404686671671333,0.4950209674951117,-0.1417167334064669,0.0406130763036896,0.2865792579830218
ASX200,Developed,PPO,+RetFore,3,11742.606938093006,0.5845339407370975,0.8021267429693179,-0.1417167334064669,0.0668027374982049,0.471382143039752
ASX200,Developed,PPO,+RetFore,4,11742.606938093006,0.5845339407370975,0.8021267429693179,-0.1417167334064669,0.0668027374982049,0.471382143039752
ASX200,Developed,PPO,+VolFore,0,11982.130617638077,0.8742850227058145,0.7331318459828537,-0.0851558522895768,0.075509735133433,0.8867239667306904
ASX200,Developed,PPO,+VolFore,1,11139.786788142015,0.4713842601020814,0.47204690596213,-0.1304230687999187,0.044408901293371,0.3404988220385919
ASX200,Developed,PPO,+VolFore,2,11117.268882941013,0.5222732256179249,0.4290033623271138,-0.1118643814946705,0.0435585266036242,0.3893869167399819
ASX200,Developed,PPO,+VolFore,3,11742.606938093006,0.5845339407370975,0.8021267429693179,-0.1417167334064669,0.0668027374982049,0.471382143039752
ASX200,Developed,PPO,+VolFore,4,11742.606938093006,0.5845339407370975,0.8021267429693179,-0.1417167334064669,0.0668027374982049,0.471382143039752
BTC,Crypto,BuyHold,-,-1,8827.024071192474,0.0536380748484343,0.0775609027464536,-0.5305998300134692,-0.0466661915165194,-0.0879498802614521
BTC,Crypto,Q-Learning,Baseline,0,8796.077455473715,-0.4868717971354505,-0.3810291157735962,-0.1998759015068272,-0.0485164346259023,-0.242732786993846
BTC,Crypto,Q-Learning,Baseline,1,5898.278957878188,-1.138819171998126,-1.0617158689169357,-0.4890669140496583,-0.1850856493837998,-0.37844647443198
BTC,Crypto,Q-Learning,Baseline,2,8994.495263571298,-0.1990441298161915,-0.1384805881171137,-0.2186514038253426,-0.0402521268122687,-0.1840926978188432
BTC,Crypto,Q-Learning,Baseline,3,8487.30750477776,-0.3415990765718306,-0.2533850974689682,-0.2380029353876354,-0.0616072307722463,-0.2588507182554191
BTC,Crypto,Q-Learning,Baseline,4,10125.413801591669,0.0998451264334403,0.0644256833727722,-0.1561975613312498,0.004843652575621,0.0310097835991051
BTC,Crypto,Q-Learning,+RetFore,0,9713.354949544846,-0.0237843295543133,-0.0195749582998055,-0.1417920053232946,-0.011212064199275,-0.0790740223585365
BTC,Crypto,Q-Learning,+RetFore,1,9612.081279321048,-0.013663037502225,-0.012189153870275,-0.1741291229802371,-0.0152217422470259,-0.0874164067814559
BTC,Crypto,Q-Learning,+RetFore,2,9021.29066012647,-0.1848798208372127,-0.1058532229378644,-0.1883369412738159,-0.0391446565223402,-0.2078437520402407
BTC,Crypto,Q-Learning,+RetFore,3,7998.760592562458,-0.5306925841540853,-0.4136909484824492,-0.2955571169477418,-0.0829296632874226,-0.2805876039919725
BTC,Crypto,Q-Learning,+RetFore,4,10337.114565682732,0.161002822772831,0.1314641283367793,-0.1473426906209169,0.0129371731011276,0.0878032907266812
BTC,Crypto,Q-Learning,+VolFore,0,7517.820320036363,-0.5630826633956588,-0.542594251755299,-0.3323149235659534,-0.1047139884028885,-0.3151046822662217
BTC,Crypto,Q-Learning,+VolFore,1,8406.939994910583,-0.3750951239945703,-0.2864513863462641,-0.2229110346818629,-0.0650622148027081,-0.2918752537095015
BTC,Crypto,Q-Learning,+VolFore,2,7195.317486806482,-0.6792729414784806,-0.4427004024075314,-0.3687571390648258,-0.1198040423575457,-0.3248860284062455
BTC,Crypto,Q-Learning,+VolFore,3,6844.638305455266,-0.7610758917080855,-0.5394913661219243,-0.3847365403903109,-0.1366902281948681,-0.3552826774806523
BTC,Crypto,Q-Learning,+VolFore,4,6203.907572912193,-1.1717673541029456,-0.7864754816601088,-0.4182309427120408,-0.1689676328819505,-0.404005575928617
BTC,Crypto,SARSA,Baseline,0,10901.35405549287,0.4730572504882512,0.3923890602655214,-0.0701969717259322,0.0340246219355453,0.4847021331333471
BTC,Crypto,SARSA,Baseline,1,10551.270678604456,0.2265983127150865,0.1836009531107772,-0.1860222628276656,0.0210219481606359,0.1130077004815174
BTC,Crypto,SARSA,Baseline,2,9478.548183918589,-0.183775056176671,-0.1599237268607152,-0.1064138513463832,-0.0205483924813023,-0.1930988515228441
BTC,Crypto,SARSA,Baseline,3,8360.985134611414,-0.6369207717433955,-0.4283916614721126,-0.2358582080310899,-0.0670469004768288,-0.2842678278455616
BTC,Crypto,SARSA,Baseline,4,10647.413647971123,0.2830714909004498,0.2093686903343059,-0.0775093866013101,0.0246188427685525,0.317624017525366
BTC,Crypto,SARSA,+RetFore,0,9138.179104172144,-0.1730127156471264,-0.1672931045934955,-0.2984414986531566,-0.0343369954405539,-0.1150543593816512
BTC,Crypto,SARSA,+RetFore,1,12288.348365745833,0.6727341583370859,0.5993551899978474,-0.095262632466999,0.0831683144861497,0.8730423706702404
BTC,Crypto,SARSA,+RetFore,2,13647.257305398149,0.8730142838110495,0.8599172922160703,-0.1125779315544563,0.1281219643351958,1.1380735332846508
BTC,Crypto,SARSA,+RetFore,3,10016.051864202527,0.0644084167217273,0.052203981357938,-0.1301727869672266,0.0006220128626694,0.0047783632597596
BTC,Crypto,SARSA,+RetFore,4,9863.56499615909,0.0245563664254081,0.0273802683531963,-0.2205759466888027,-0.0053117378248639,-0.0240812196641452
BTC,Crypto,SARSA,+VolFore,0,6131.776645513658,-1.0169599409061874,-0.6424233773943391,-0.4291916648620484,-0.1727269950813095,-0.4024472263142046
BTC,Crypto,SARSA,+VolFore,1,7873.28155369985,-0.3928563032334608,-0.3891454491028319,-0.3571272427346917,-0.0885341623913902,-0.2479064932520814
BTC,Crypto,SARSA,+VolFore,2,7239.26808654162,-0.6847736972432625,-0.3633273977399874,-0.3292514439150035,-0.1177235259589507,-0.357549004368174
BTC,Crypto,SARSA,+VolFore,3,8889.874965684718,-0.2245465310482822,-0.1986386493162129,-0.3350883835722194,-0.0445955985967634,-0.1330860775333889
BTC,Crypto,SARSA,+VolFore,4,6711.913691367052,-0.8760320262440463,-0.4747526375268212,-0.3637458951121879,-0.1432193156865501,-0.3937345207482935
BTC,Crypto,DQN,Baseline,0,7148.2636690851305,-0.5483046358638559,-0.5830118836072732,-0.4090103095628198,-0.1220401008007763,-0.2983790333571869
BTC,Crypto,DQN,Baseline,1,5614.927993920019,-0.7672410490777234,-0.9866785742542318,-0.5169814877451107,-0.200492262633336,-0.3878132339078991
BTC,Crypto,DQN,Baseline,2,6688.420241746406,-0.5638816467453772,-0.6366111419877477,-0.4798590684963524,-0.144383236149285,-0.3008867511901188
BTC,Crypto,DQN,Baseline,3,6928.086049364345,-0.4101307078724747,-0.4388030396959623,-0.5027813276287961,-0.1326248171569343,-0.263782304291514
BTC,Crypto,DQN,Baseline,4,6633.582881255922,-0.5582785732422673,-0.6448691659718969,-0.4158892856736376,-0.1471097834560951,-0.3537234271795678
BTC,Crypto,DQN,+RetFore,0,7193.936966210289,-0.3622590876309925,-0.4352527290017762,-0.5032311426075964,-0.1198695187879581,-0.2381997230270591
BTC,Crypto,DQN,+RetFore,1,4431.764071232952,-1.2326233922001035,-1.1771379050984088,-0.662269827692806,-0.2705752772512279,-0.4085574579072108
BTC,Crypto,DQN,+RetFore,2,6026.781014014416,-0.7018926411146938,-0.828037470215816,-0.5064346650465233,-0.1782479320325463,-0.3519662936497834
BTC,Crypto,DQN,+RetFore,3,5792.624512817071,-0.7793093401813195,-0.890158931473405,-0.5493252732564692,-0.1907762732080308,-0.3472920007425433
BTC,Crypto,DQN,+RetFore,4,7148.366052659787,-0.3537776265182531,-0.4058872892182196,-0.4919446257243656,-0.1220352256316685,-0.2480669962635109
BTC,Crypto,DQN,+VolFore,0,7147.530797778222,-0.3207149195223689,-0.3977433037339002,-0.5335703228582652,-0.1220749989705971,-0.2287889594691639
BTC,Crypto,DQN,+VolFore,1,5424.059253372752,-0.7233633041865736,-0.7454443269573837,-0.6073444382047268,-0.21114056661487,-0.347645509422365
BTC,Crypto,DQN,+VolFore,2,6119.90593363251,-0.5544237834747713,-0.6630301683678129,-0.5659386609499458,-0.1733482703552381,-0.3063022237497635
BTC,Crypto,DQN,+VolFore,3,5835.348892079294,-0.7057851403947207,-0.7803398107960983,-0.611375069941726,-0.1884675159639866,-0.3082682386470916
BTC,Crypto,DQN,+VolFore,4,9225.717128831371,0.0203178673973874,0.0248424774409583,-0.3741540685275563,-0.0307611327317521,-0.0822151496380278
BTC,Crypto,PPO,Baseline,0,9608.995029989484,0.0807361127333846,0.1206391832462095,-0.3824960584532431,-0.0153443398295282,-0.0401163345095327
BTC,Crypto,PPO,Baseline,1,10157.645055148378,0.1598989895213817,0.2420317114721526,-0.3990375895271946,0.006082527231974,0.0152429931204369
BTC,Crypto,PPO,Baseline,2,10771.851783285912,0.2436761715214903,0.2720171697692419,-0.2362169437325941,0.0292449094454327,0.1238052994133022
BTC,Crypto,PPO,Baseline,3,10706.48176135522,0.2316787202594861,0.3514433088805904,-0.3718097771007967,0.0268188415642205,0.0721305442080343
BTC,Crypto,PPO,Baseline,4,10382.96466488201,0.187570725275372,0.2848473815380615,-0.3805109369208688,0.0146766629570143,0.0385709358993481
BTC,Crypto,PPO,+RetFore,0,11371.174606630788,0.3330329829205523,0.4066505409257753,-0.2819252497358421,0.0510788482390149,0.1811786928864782
BTC,Crypto,PPO,+RetFore,1,9546.160447665843,0.0656826652702288,0.0946602710032035,-0.3903337257475583,-0.0178456294068373,-0.0457189021333323
BTC,Crypto,PPO,+RetFore,2,10287.5322220722,0.1808768763505971,0.2817256045264538,-0.3956759979710613,0.0110507619914401,0.0279288156170151
BTC,Crypto,PPO,+RetFore,3,10425.815993078872,0.1934310771529917,0.2713772052275499,-0.3115760306883585,0.0162981366077274,0.0523086983670343
BTC,Crypto,PPO,+RetFore,4,9541.577981225711,0.0384083266747394,0.0467248614835599,-0.3959893188947175,-0.0180284399919266,-0.0455275916082835
BTC,Crypto,PPO,+VolFore,0,10086.63323241986,0.1407350601885875,0.2042552144767004,-0.3651286780132679,0.0033498367010211,0.0091744004312098
BTC,Crypto,PPO,+VolFore,1,9009.005047013035,-0.019202586646546,-0.0283888654241262,-0.428631242989322,-0.0396521781102691,-0.0925088377450927
BTC,Crypto,PPO,+VolFore,2,10231.874584272056,0.1607482689131862,0.2384515698437405,-0.3534828505821724,0.0089265661574482,0.0252531802963603
BTC,Crypto,PPO,+VolFore,3,8586.592532282966,-0.0919237281572032,-0.1339477265325955,-0.4496689428870571,-0.0573665339730358,-0.1275750413283866
BTC,Crypto,PPO,+VolFore,4,10757.092728341726,0.2381610584829869,0.2785804350680479,-0.2558268527257785,0.0286979484405891,0.1121772329007165
Bovespa,Emerging,BuyHold,-,-1,13064.943647330938,0.788985846813433,1.1914636404339234,-0.1627025476071822,0.1164582957531794,0.7157742608532014
Bovespa,Emerging,Q-Learning,Baseline,0,7786.247372262369,-2.243250364566858,-1.4825621603645145,-0.2213752627737631,-0.0974504246394486,-0.4402046706483143
Bovespa,Emerging,Q-Learning,Baseline,1,9382.69673299788,-1.0326904913555246,-0.6459873356529585,-0.0770742951050895,-0.0257708996463463,-0.3343643897212917
Bovespa,Emerging,Q-Learning,Baseline,2,9811.020927535044,-0.4606949433257707,-0.1816940544186288,-0.034417523679261,-0.0077871578485665,-0.2262556109762363
Bovespa,Emerging,Q-Learning,Baseline,3,9550.077061863049,-1.212830435024638,-0.4114956478365287,-0.0580709891779803,-0.0186866761649243,-0.3217902162356876
Bovespa,Emerging,Q-Learning,Baseline,4,8636.874026612466,-1.361063646606596,-0.6853900154905405,-0.1648709970242749,-0.058280154434986,-0.3534894280165698
Bovespa,Emerging,Q-Learning,+RetFore,0,9099.791456529383,-0.5251984396687354,-0.4567818737133948,-0.1260021670228811,-0.0379162428011816,-0.3009173865557044
Bovespa,Emerging,Q-Learning,+RetFore,1,9481.366841035477,-0.4235356335853443,-0.3678220410231547,-0.0967407455304207,-0.0215858368346228,-0.223130767868767
Bovespa,Emerging,Q-Learning,+RetFore,2,8670.801496292304,-0.8331480153159915,-0.6633151206175771,-0.1884718951982437,-0.0567661075982925,-0.3011913661624832
Bovespa,Emerging,Q-Learning,+RetFore,3,10127.836992074936,0.1091780394735229,0.0832898066033636,-0.0625753778882298,0.0052185691036863,0.0833965255938875
Bovespa,Emerging,Q-Learning,+RetFore,4,8243.814098398383,-1.092512807923653,-0.8537505350093152,-0.2281770841602205,-0.0760828805592702,-0.3334378683948526
Bovespa,Emerging,Q-Learning,+VolFore,0,8955.924100715325,-1.2967044287521257,-0.8797728337174058,-0.1169924774263931,-0.0441781677047955,-0.3776154559357288
Bovespa,Emerging,Q-Learning,+VolFore,1,9585.040574064904,-0.4695835597244432,-0.2977859660522867,-0.0796880220674976,-0.0172161501434547,-0.2160443903182368
Bovespa,Emerging,Q-Learning,+VolFore,2,8623.328784499176,-1.1833984244522764,-0.7353927796526105,-0.147962389859608,-0.0588856046874614,-0.3979768422430602
Bovespa,Emerging,Q-Learning,+VolFore,3,9021.430553969836,-0.8900842563133629,-0.5405803116942974,-0.1334287972931071,-0.0413196480004053,-0.3096756385304703
Bovespa,Emerging,Q-Learning,+VolFore,4,9177.798339659264,-0.6959628509051314,-0.4308672226510171,-0.1163379522157289,-0.0345453521995471,-0.2969396619186807
Bovespa,Emerging,SARSA,Baseline,0,7047.534667712645,-3.192525419187539,-2.2687236085299745,-0.2952465332287354,-0.133572307434743,-0.4524094016399798
Bovespa,Emerging,SARSA,Baseline,1,9124.059874677048,-1.1223216959306357,-0.6271431094394541,-0.1060485459025168,-0.0368657166529114,-0.3476305718180424
Bovespa,Emerging,SARSA,Baseline,2,9481.370599611677,-0.6776866076513347,-0.3067589268393085,-0.069292735947184,-0.0215856779065877,-0.311514296718333
Bovespa,Emerging,SARSA,Baseline,3,9904.503843412256,-0.2271309192125707,-0.1033495807613344,-0.0319558193098028,-0.0039240974678913,-0.1227975859334262
Bovespa,Emerging,SARSA,Baseline,4,8486.319760340379,-1.5375461886395647,-0.7815429120178197,-0.1594205073112005,-0.0650414960057711,-0.4079870093400052
Bovespa,Emerging,SARSA,+RetFore,0,9419.832734228254,-0.3700854331093844,-0.2824422675613855,-0.1249773648429463,-0.0241927526215635,-0.1935770741507625
Bovespa,Emerging,SARSA,+RetFore,1,9835.291948929684,-0.1091815423709691,-0.0883654267892996,-0.0859411761874596,-0.0067821085932893,-0.0789157059989136
Bovespa,Emerging,SARSA,+RetFore,2,7893.879701377049,-1.3418808329037644,-1.08780024505178,-0.2311403799513132,-0.0923588913600262,-0.3995792140649803
Bovespa,Emerging,SARSA,+RetFore,3,9501.229668250387,-0.4318973705299568,-0.2976075883174606,-0.0990355698393662,-0.0207464735312046,-0.2094850725314702
Bovespa,Emerging,SARSA,+RetFore,4,8247.16909898189,-1.2650342052461958,-0.9621426093250712,-0.2007134637542054,-0.0759288273690834,-0.378294639275858
Bovespa,Emerging,SARSA,+VolFore,0,9531.393033685214,-0.6129280983434059,-0.37488499771911,-0.0516031236108174,-0.0194738084048324,-0.3773765431589662
Bovespa,Emerging,SARSA,+VolFore,1,9134.187243800505,-0.9631008363767252,-0.5939968337466458,-0.1047422541685757,-0.0364278129913343,-0.3477852685159746
Bovespa,Emerging,SARSA,+VolFore,2,9759.900478028889,-0.3281489391986777,-0.1702721238451519,-0.0405760270641421,-0.0099088379153938,-0.2442042415706667
Bovespa,Emerging,SARSA,+VolFore,3,10157.556662120656,0.2272520141113356,0.1250602845475592,-0.0291368155936815,0.0064262091922844,0.2205529005529841
Bovespa,Emerging,SARSA,+VolFore,4,9361.945998518311,-0.5220296708584936,-0.3184950027700431,-0.1051113784200031,-0.0266543375261513,-0.2535818474322786
Bovespa,Emerging,DQN,Baseline,0,9858.525896187131,-0.1210095210360751,-0.0401736447076286,-0.0509874855573916,-0.005821374507005,-0.1141726139905116
Bovespa,Emerging,DQN,Baseline,1,10252.199658685278,0.3345353609451123,0.1135987785522464,-0.0396104305222367,0.0102581306953541,0.2589754910474012
Bovespa,Emerging,DQN,Baseline,2,9734.315941722778,-0.1480980785151637,-0.0766129532878717,-0.0715166985605321,-0.0109731502389969,-0.1534347985814214
Bovespa,Emerging,DQN,Baseline,3,9250.043293798042,-0.3652212845228937,-0.2699142522470165,-0.1201443419491195,-0.0314385012370098,-0.2616727573410175
Bovespa,Emerging,DQN,Baseline,4,10509.69543525306,0.2957077824695012,0.4244149541305451,-0.1259452148069685,0.0205791406746822,0.1633975590581962
Bovespa,Emerging,DQN,+RetFore,0,9752.636743185223,-0.0589206017078133,-0.0797044874091752,-0.1535258859656944,-0.010210840471362,-0.066508917418507
Bovespa,Emerging,DQN,+RetFore,1,9229.754524662045,-0.4279796601318751,-0.3418044904736547,-0.0981919955021081,-0.0323095569258446,-0.3290447124564443
Bovespa,Emerging,DQN,+RetFore,2,8643.709752501498,-1.2255647413554631,-0.7450486818493407,-0.1356290247498502,-0.0579748214022338,-0.4274514360678571
Bovespa,Emerging,DQN,+RetFore,3,10137.45164310017,0.1498504591479536,0.0545827663880251,-0.0450378441906407,0.0056094830091535,0.1245504333041476
Bovespa,Emerging,DQN,+RetFore,4,7941.31791258301,-0.910632088245234,-1.1804319122594529,-0.2446162223386554,-0.0901278433694326,-0.368445896626954
Bovespa,Emerging,DQN,+VolFore,0,12897.210977182074,0.7588619788979692,1.1410425079834503,-0.1627025476071822,0.1098807770233296,0.6753476121833253
Bovespa,Emerging,DQN,+VolFore,1,8901.444520959885,-0.6245367545760518,-0.5058749278632452,-0.1213717989070669,-0.0465649191991872,-0.3836551786997722
Bovespa,Emerging,DQN,+VolFore,2,11257.882795700909,0.6153322075544794,0.9152100106657108,-0.094768220831035,0.0497471542727048,0.5249349817474732
Bovespa,Emerging,DQN,+VolFore,3,9823.513370134478,-0.153699561242625,-0.0491451854240684,-0.062301517317448,-0.007269669817864,-0.1166852771932636
Bovespa,Emerging,DQN,+VolFore,4,9188.017760421975,-0.3162546861379376,-0.3613647182708471,-0.1347496909599477,-0.034104997721761,-0.2530988937974268
Bovespa,Emerging,PPO,Baseline,0,10499.671364351463,0.4746321344868274,0.3741087547276542,-0.0474507049732347,0.020180163175369,0.4252868990318835
Bovespa,Emerging,PPO,Baseline,1,11495.016316986406,0.7758770622936605,1.1714275331944706,-0.0841476488524517,0.0587518307793155,0.6981993148927479
Bovespa,Emerging,PPO,Baseline,2,12365.0371966768,0.9055440296422712,1.298760011075031,-0.105841559512225,0.0908816550380673,0.8586575581089347
Bovespa,Emerging,PPO,Baseline,3,9609.554691200156,-0.4905622729386955,-0.3324253538739941,-0.049454725869833,-0.0161870011389999,-0.3273094907305225
Bovespa,Emerging,PPO,Baseline,4,11495.016316986406,0.7758770622936605,1.1714275331944706,-0.0841476488524517,0.0587518307793155,0.6981993148927479
Bovespa,Emerging,PPO,+RetFore,0,11495.016316986406,0.7758770622936605,1.1714275331944706,-0.0841476488524517,0.0587518307793155,0.6981993148927479
Bovespa,Emerging,PPO,+RetFore,1,9722.595759672651,-0.2784265156699079,-0.2135281377957034,-0.0590997310769806,-0.0114612592386323,-0.1939308187969508
Bovespa,Emerging,PPO,+RetFore,2,10807.03990786058,0.4281849409940051,0.3208336544470654,-0.0959299275066664,0.0323133613013979,0.336843382882944
Bovespa,Emerging,PPO,+RetFore,3,13064.688245269046,0.7847879859611973,1.184944952226698,-0.1627025476071821,0.1157638694409533,0.7115061880883027
Bovespa,Emerging,PPO,+RetFore,4,11495.016316986406,0.7758770622936605,1.1714275331944706,-0.0841476488524517,0.0587518307793155,0.6981993148927479
Bovespa,Emerging,PPO,+VolFore,0,11495.016316986406,0.7758770622936605,1.1714275331944706,-0.0841476488524517,0.0587518307793155,0.6981993148927479
Bovespa,Emerging,PPO,+VolFore,1,11185.851020226988,0.5282386503341431,0.7273894583876027,-0.1215490889925151,0.0469897552559734,0.3865907646455537
Bovespa,Emerging,PPO,+VolFore,2,11010.43368996908,0.4484778055320781,0.6245885082678693,-0.1236805515471752,0.0402305838934147,0.3252781734058191
Bovespa,Emerging,PPO,+VolFore,3,13064.688245269046,0.7847879859611973,1.184944952226698,-0.1627025476071821,0.1157638694409533,0.7115061880883027
Bovespa,Emerging,PPO,+VolFore,4,13064.688245269046,0.7847879859611973,1.184944952226698,-0.1627025476071821,0.1157638694409533,0.7115061880883027
DAX,Developed,BuyHold,-,-1,14955.943531542734,1.0891938274833846,1.5551497916002088,-0.1600633120097166,0.1754006002098751,1.0958201352108194
DAX,Developed,Q-Learning,Baseline,0,9695.241804553329,-0.5861034889620265,-0.2529788949473505,-0.0486527137065606,-0.0123036291111301,-0.2528868006229664
DAX,Developed,Q-Learning,Baseline,1,9151.472862737604,-0.8584672162004635,-0.2563366939938972,-0.1061397035536022,-0.0348464809736188,-0.3283076907756062
DAX,Developed,Q-Learning,Baseline,2,9632.099842603917,-0.7854083064387609,-0.3304554627932682,-0.0610811737121302,-0.0148816921251294,-0.2436379529152765
DAX,Developed,Q-Learning,Baseline,3,9894.786465391571,-0.2167335160140162,-0.0653575427938013,-0.0372517423528752,-0.0042219003043744,-0.1133343043197339
DAX,Developed,Q-Learning,Baseline,4,9689.125414501164,-0.5982408832740431,-0.2151010203181158,-0.0580867051009971,-0.0125529175809505,-0.2161065524186353
DAX,Developed,Q-Learning,+RetFore,0,9507.214601612224,-0.4727036483069454,-0.1957127295222068,-0.0782847338827941,-0.0200107339076649,-0.2556147656753726
DAX,Developed,Q-Learning,+RetFore,1,9568.07620821398,-0.2808283674145052,-0.1836595234756098,-0.0779789065672657,-0.017506127957334,-0.2244982486643171
DAX,Developed,Q-Learning,+RetFore,2,9312.887687684872,-0.5554994210614553,-0.3501889405558333,-0.0983478187694269,-0.0280727778974624,-0.2854438283272213
DAX,Developed,Q-Learning,+RetFore,3,9122.82069267036,-1.018226066954974,-0.4019611726726955,-0.1141173312853985,-0.0360563303963141,-0.3159584086822373
DAX,Developed,Q-Learning,+RetFore,4,9605.613076055826,-0.425575028377234,-0.1487920943970422,-0.0636835878368326,-0.0159661557774167,-0.2507106826027744
DAX,Developed,Q-Learning,+VolFore,0,10129.57643328612,0.1451191942081513,0.0820919931523467,-0.0728062654685698,0.005163047345158,0.07091487678785
DAX,Developed,Q-Learning,+VolFore,1,9473.735041503338,-0.3268786645358769,-0.2051169198673761,-0.1470043686556475,-0.0213926038991325,-0.1455235929015037
DAX,Developed,Q-Learning,+VolFore,2,10429.244814947171,0.3780106646382156,0.2898163177567337,-0.0752313122737401,0.0169536159500309,0.2253531865577115
DAX,Developed,Q-Learning,+VolFore,3,9521.595659338253,-0.3807869526836303,-0.2382893962773987,-0.1466165914406406,-0.0194180517182405,-0.1324410254481307
DAX,Developed,Q-Learning,+VolFore,4,9291.916485139074,-0.4841994150794447,-0.2571095880341665,-0.1333758991571996,-0.0289488227657024,-0.2170468798966872
DAX,Developed,SARSA,Baseline,0,10188.35584489443,0.3089494889475088,0.2105261360904787,-0.020962958465988,0.0074920827988504,0.3573962525684941
