market,group,window,span,agent,state,seed,NetWorth,Sharpe,Sortino,MaxDD,CAGR,Calmar,Turnover,Skew,Kurt,N
Nikkei,Developed,1,2021-09-10..2023-05-09,BuyHold,-,-1,9610.67050616533,-0.0368063562859721,-0.0581452092049959,-0.1940838299070114,-0.0244660243401381,-0.126059055778805,1.0015012509303636,0.0068557974153668,3.2571428084929024,403
Nikkei,Developed,1,2021-09-10..2023-05-09,VolTarget,-,-1,9330.764694040405,-0.193633298224802,-0.2984761394559469,-0.1750575168065665,-0.0422867310910477,-0.2415590707683338,13.538727954296444,-0.1239934332496723,3.0495958588112124,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Const1.5x,-,-1,9183.185536327785,-0.0460381338575985,-0.0727285566250238,-0.2829843643062894,-0.0517635410581596,-0.1829201453757713,4.293251038239131,0.0068125294460505,3.2570610385626457,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Q-Learning,Baseline,0,6656.8806962954495,-1.3048410687282777,-1.4001677745238146,-0.3881395564886092,-0.2241764510348249,-0.5775666182089492,149.57808662669925,-0.5054330635561164,7.25596535625,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Q-Learning,Baseline,1,6287.12414778133,-2.21349193997024,-1.855770218641216,-0.3878733084927847,-0.2513445970959068,-0.6480069434835433,129.77753837282802,-1.1024318871482806,11.296006745180335,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Q-Learning,Baseline,2,7775.3312465257295,-0.9139227390686896,-1.1019075156989433,-0.268585672767739,-0.1452589511786388,-0.5408291130395162,164.8609146856899,0.7691548367967725,11.650748706159806,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Q-Learning,+VolFore,0,8333.30552347556,-0.8569229849489315,-0.9081404155283216,-0.1845795924044436,-0.1074987895812424,-0.5823980223399393,141.68301520278473,1.9163995405347412,32.593320502947925,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Q-Learning,+VolFore,1,6750.941416001486,-1.939014701610843,-1.6942942585441576,-0.3572717800101366,-0.2173566584462766,-0.608379028535367,113.38322401330376,0.5051824938443414,39.77887964522848,403
Nikkei,Developed,1,2021-09-10..2023-05-09,Q-Learning,+VolFore,2,6889.935636600088,-1.686148651920616,-1.500770329526686,-0.3232555031236539,-0.2073440812959127,-0.6414247531493893,117.4211564588102,0.0288892552289923,29.407424438533184,403
Nikkei,Developed,1,2021-09-10..2023-05-09,PPO,Baseline,0,9609.497061139387,0.0445854656465386,0.0712691234749515,-0.2560738484483812,-0.0245403229368434,-0.0958329914805589,21.97423070160388,0.1831422155692153,3.9558281240146345,403
Nikkei,Developed,1,2021-09-10..2023-05-09,PPO,Baseline,1,9044.345482641642,0.0132280619123028,0.0207472897904453,-0.347055201371807,-0.060731617639679,-0.174991233093323,21.06922015518609,0.0376110304316341,3.375957229407229,403
Nikkei,Developed,1,2021-09-10..2023-05-09,PPO,Baseline,2,10061.277150499564,0.146093519633666,0.2312749596244583,-0.2438462477147555,0.003817844400312,0.0156567691160965,17.740594725833205,0.1187488773691924,3.900169662274255,403
Nikkei,Developed,1,2021-09-10..2023-05-09,PPO,+VolFore,0,8659.367979814984,-0.1006254971022407,-0.1553508352529826,-0.3390074902818864,-0.0858736229023097,-0.2533089249168272,24.988560802142484,0.0337554802910189,3.5944404989013754,403
Nikkei,Developed,1,2021-09-10..2023-05-09,PPO,+VolFore,1,10010.819221079257,0.1575930566452916,0.2518984364160025,-0.2884282131476782,0.0006747250184144,0.0023393169865344,17.472087307306914,0.1610200911371919,3.9288042772795535,403
Nikkei,Developed,1,2021-09-10..2023-05-09,PPO,+VolFore,2,9469.959462782515,0.0099151663523162,0.0154307092424925,-0.2630904663289765,-0.033399874690477,-0.1269520524874733,24.78552068006912,0.0801268632237201,3.548720981107812,403
Nikkei,Developed,2,2023-05-10..2024-12-25,BuyHold,-,-1,13416.459975520962,0.9181152451772052,1.107892000993422,-0.2549638743276768,0.2012011639956865,0.7891359688718718,1.001504255125656,-0.987868258913258,22.30208599914529,403
Nikkei,Developed,2,2023-05-10..2024-12-25,VolTarget,-,-1,12347.64459083636,0.8548552398268465,1.1152734666210455,-0.183074086728704,0.1405825648512257,0.7678998560773158,13.884713795498362,-0.7926079446632975,7.746653088846369,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Const1.5x,-,-1,14976.58211195639,0.9102368399456516,1.098066883646536,-0.3635751089413661,0.286517949967773,0.788057110953632,4.410736462600683,-0.9924534119618784,22.30108525326425,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Q-Learning,Baseline,0,12617.99861030831,1.062105632371745,0.9417464639023678,-0.1312966159788827,0.1560964265803008,1.1888838521490754,70.17118671711948,0.3986586223824619,29.06659806526945,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Q-Learning,Baseline,1,9593.44393180075,-0.0480563667249384,-0.0316509436543657,-0.2385319094173997,-0.0255570961797977,-0.1071433010456014,80.5952037996066,-6.257394552054726,93.91007590558456,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Q-Learning,Baseline,2,7919.820613316149,-0.6394534045359579,-0.4179186373262632,-0.3268717956217063,-0.1353856429465295,-0.414185759553263,111.36266799482618,-4.884247610126561,57.94013166346377,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Q-Learning,+VolFore,0,9193.526734035207,-0.3356042367376483,-0.3312980693145228,-0.1741655506606097,-0.0510976221536542,-0.2933853564011229,140.5992253157482,-0.8659292091068332,19.488964662330016,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Q-Learning,+VolFore,1,8706.005276520023,-0.1717268357544866,-0.1411737673791961,-0.3290967038175001,-0.0828057777120468,-0.2516153360129521,142.05836365732176,-5.816160898485529,132.4538307678923,403
Nikkei,Developed,2,2023-05-10..2024-12-25,Q-Learning,+VolFore,2,8306.95192641775,-0.5121587318987566,-0.4170709169205203,-0.2996782336424252,-0.1092603974961348,-0.3645923701824112,135.73200384216298,-5.077871968317643,78.42217182108199,403
Nikkei,Developed,2,2023-05-10..2024-12-25,PPO,Baseline,0,14786.673301650537,0.8169846958120885,0.9268126732745868,-0.4292474187366137,0.2763177608234444,0.6437260860789225,45.91621702968104,-1.2798885005053715,36.44100884042687,403
Nikkei,Developed,2,2023-05-10..2024-12-25,PPO,Baseline,1,14460.724145215012,0.7888566591547538,0.8883488090850912,-0.4326467406179605,0.2586950403838901,0.5979359511960992,27.349732807504346,-1.3688012195543922,38.66105966974322,403
Nikkei,Developed,2,2023-05-10..2024-12-25,PPO,Baseline,2,15020.612666980423,0.8620601711556038,1.0161015752554043,-0.4039842190781254,0.2888759105411405,0.7150673142619972,11.228076698434863,-1.0984743317825407,26.622254965546027,403
Nikkei,Developed,2,2023-05-10..2024-12-25,PPO,+VolFore,0,15953.38361599639,0.9167207181632692,1.0660820294351412,-0.4429838144634526,0.3382336615106773,0.7635350332598191,28.33880789177174,-1.194059344450489,31.649456940472,403
Nikkei,Developed,2,2023-05-10..2024-12-25,PPO,+VolFore,1,14996.874678411335,0.8474058527555796,1.018484095110599,-0.4096530492962023,0.2876049977817891,0.702069710637336,13.232507534444892,-1.0033256714420289,24.0733911115356,403
Nikkei,Developed,2,2023-05-10..2024-12-25,PPO,+VolFore,2,14760.86436215941,0.9361470576215808,1.0903841674606072,-0.3429176211925175,0.2749277430288124,0.8017311623471907,22.68885121662569,-1.0896118296320745,31.232353285836403,403
Nikkei,Developed,3,2024-12-26..2026-08-26,BuyHold,-,-1,16721.663089029018,1.315410670483972,1.9569539558028124,-0.2270205161734654,0.3780765166568154,1.6653847988181971,1.0014778578813457,0.2577740892911504,6.44790058740494,403
Nikkei,Developed,3,2024-12-26..2026-08-26,VolTarget,-,-1,14355.443771523836,1.296838566782512,1.9749926342275304,-0.18737332140986,0.2529711216067529,1.3500914628718903,13.791126019727429,0.0482298183187586,5.0211703319122005,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Const1.5x,-,-1,20569.00944269658,1.306971486988104,1.9436307335092664,-0.3250666333873545,0.5680890446225264,1.7476079864026983,5.1817683771113785,0.2567740312240696,6.446305510968961,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Q-Learning,Baseline,0,9000.69883690777,-0.3480494067383195,-0.2463105829016194,-0.2402895389447251,-0.0635615598806743,-0.2645207118027355,94.96541086551927,-1.662624236496147,37.60366760183342,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Q-Learning,Baseline,1,7488.919375857432,-0.6054615312725361,-0.5130630121909484,-0.3102865849613595,-0.1650366868182611,-0.5318846989091762,180.8934279171931,-2.0344159129836124,23.483155157352076,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Q-Learning,Baseline,2,9310.60362667469,-0.1305746537711131,-0.0954301465912209,-0.2907759754134717,-0.0435780325166899,-0.1498680640812014,93.59140918437696,-0.6761997360549721,22.69508328848022,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Q-Learning,+VolFore,0,7208.733451342292,-0.7794110902468739,-0.8753389982733853,-0.3109709665627006,-0.1846618346913857,-0.5938233936497054,164.9361909791797,0.4913963447926567,14.020583030828089,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Q-Learning,+VolFore,1,5799.7820804054445,-1.2897351174149123,-1.2825440511902728,-0.4248318717955548,-0.2880899814584706,-0.6781270440943573,212.1288786179666,-0.7572914213610982,10.79579444080314,403
Nikkei,Developed,3,2024-12-26..2026-08-26,Q-Learning,+VolFore,2,8384.932800913448,-0.4140639677705763,-0.4792279870052722,-0.2390591865723865,-0.1040538239095636,-0.435263858298209,156.19257854577938,0.6404690646814704,16.038105017266833,403
Nikkei,Developed,3,2024-12-26..2026-08-26,PPO,Baseline,0,21317.468384586817,1.2160545374328464,1.7136288091460123,-0.3733142231579082,0.6034407485211652,1.6164418901990223,20.263631692346728,0.3207507292089515,8.69572629751958,403
Nikkei,Developed,3,2024-12-26..2026-08-26,PPO,Baseline,1,21454.141129911608,1.2589619439216493,1.7293296503675015,-0.3424958033198094,0.6098454044878605,1.7805923417888707,20.237346659896943,0.4006979041463412,10.166232575471255,403
Nikkei,Developed,3,2024-12-26..2026-08-26,PPO,Baseline,2,20835.12547374065,1.255168787685089,1.8135243074814509,-0.3519138459612406,0.5807130017419548,1.650156731270709,11.112585307493582,0.2957894481937263,7.672092830523241,403
Nikkei,Developed,3,2024-12-26..2026-08-26,PPO,+VolFore,0,19916.35416612481,1.1983922820986856,1.634885164986778,-0.357236347614362,0.5368654278915121,1.5028297973462588,26.7635262998103,0.1625915182287276,9.207772297291127,403
Nikkei,Developed,3,2024-12-26..2026-08-26,PPO,+VolFore,1,21654.333019475387,1.3193956749331082,1.8732143820742164,-0.3354019574371778,0.6191990074033413,1.8461401123977448,24.13134186498811,0.3056688556711239,8.064526208304994,403
Nikkei,Developed,3,2024-12-26..2026-08-26,PPO,+VolFore,2,21572.46132332502,1.255556338632304,1.7068560128699155,-0.3596961401717991,0.6153776496416099,1.7108263918149935,33.66511609501137,0.3349333399790294,9.776017445441838,403
DAX,Developed,0,2020-01-21..2021-09-13,BuyHold,-,-1,11565.29379622234,0.4609678167769268,0.5351878696383243,-0.3877938965162447,0.0914012352731779,0.2356953941102407,1.0015090043428143,-0.6527980307899187,14.77993635535552,418
DAX,Developed,0,2020-01-21..2021-09-13,VolTarget,-,-1,9946.06241519046,0.0739707284792537,0.0865781136269136,-0.2609172162403695,-0.0032474745639291,-0.0124463790113603,18.989661419106888,-0.9955374173282068,7.238446858505105,418
DAX,Developed,0,2020-01-21..2021-09-13,Const1.5x,-,-1,11811.887150635072,0.4535169550433083,0.5264734500186895,-0.5283899808017797,0.1053380829310279,0.1993567000853961,4.848257708586235,-0.6532843793407312,14.781113145888876,418
DAX,Developed,0,2020-01-21..2021-09-13,Q-Learning,Baseline,0,8909.624963963299,-0.1404450798030711,-0.1336213807117291,-0.3572345231906941,-0.067081181152217,-0.1877791109125836,129.22101587408343,-0.6271950121897913,22.80204329401245,418
DAX,Developed,0,2020-01-21..2021-09-13,Q-Learning,Baseline,1,8085.777045979303,-0.2319004705328303,-0.1889287647475337,-0.473638113036697,-0.119963030985059,-0.2532799360585053,136.56415782514307,-1.5878289100223533,33.84901335113676,418
DAX,Developed,0,2020-01-21..2021-09-13,Q-Learning,Baseline,2,8646.695538264914,-0.2003599859309194,-0.1968349765383051,-0.383245695231347,-0.0837380096401475,-0.2184969346867169,165.13261021044528,1.4465582392844456,54.796675997997305,418
DAX,Developed,0,2020-01-21..2021-09-13,Q-Learning,+VolFore,0,10292.20074656504,0.188081236580684,0.2149171262090022,-0.1921067805007697,0.0174729230488606,0.0909542234960293,155.4566799846016,-0.229227056648544,13.735651625614198,418
DAX,Developed,0,2020-01-21..2021-09-13,Q-Learning,+VolFore,1,10586.86648689414,0.2645458728197636,0.252388098970852,-0.3468406268039923,0.0348941409089118,0.1006056909490327,146.22790909097114,-0.2195250346871399,30.257188101056187,418
DAX,Developed,0,2020-01-21..2021-09-13,Q-Learning,+VolFore,2,10328.283861347169,0.1977419834413667,0.2149176430100868,-0.2287866838807707,0.0196168111467001,0.0857428011712316,148.06502864244683,0.9411709263704632,26.0882594066706,418
DAX,Developed,0,2020-01-21..2021-09-13,PPO,Baseline,0,11540.341479437731,0.4281316727150191,0.4742781243980051,-0.6215847048536867,0.0899844238785829,0.1447661488060898,31.910162675991383,-0.7691011792513199,20.236627749039982,418
DAX,Developed,0,2020-01-21..2021-09-13,PPO,Baseline,1,12544.875157436518,0.5294174050554304,0.5985426628439781,-0.6292236982748195,0.1460955021685122,0.2321837250708116,38.80497792271081,-0.730150241352638,18.794448798391887,418
DAX,Developed,0,2020-01-21..2021-09-13,PPO,Baseline,2,10961.305691947267,0.362067113446068,0.3984955712049581,-0.6269047789353097,0.0567553515313448,0.0905326509516222,19.37578698396165,-0.8984491106953073,21.819394217575315,418
DAX,Developed,0,2020-01-21..2021-09-13,PPO,+VolFore,0,11700.57213685612,0.4400647969755797,0.5011664380724107,-0.5819171996202399,0.0990613367830648,0.1702327012288727,9.310918934092184,-0.6944185843420797,16.885645559788845,418
DAX,Developed,0,2020-01-21..2021-09-13,PPO,+VolFore,1,11308.798498549844,0.4045823606289205,0.4517927319068759,-0.6269047789353097,0.0767784886793043,0.1224723295451296,17.42262279389531,-0.7397916893651305,19.304738923115416,418
DAX,Developed,0,2020-01-21..2021-09-13,PPO,+VolFore,2,11722.48538594506,0.44535089777347,0.4828165386213483,-0.6125664559117203,0.1002988394574535,0.163735442072173,17.828134875497607,-0.8053954366733559,23.60489832108012,418
DAX,Developed,1,2021-09-14..2023-05-03,BuyHold,-,-1,10043.343164610911,0.1162044689881838,0.1677354638344338,-0.2640281589449507,0.0026045494265067,0.0098646653330638,1.0015148284698014,0.2191404205868135,6.674730388772336,418
DAX,Developed,1,2021-09-14..2023-05-03,VolTarget,-,-1,9344.061313558232,-0.1443830676273919,-0.1862698983030311,-0.2843676787988264,-0.0399823550516533,-0.1406009122429063,21.095798285010893,-0.6834593634427955,6.995821215236189,418
DAX,Developed,1,2021-09-14..2023-05-03,Const1.5x,-,-1,9755.645537139662,0.1075230616265109,0.1551839379502996,-0.3814228982245315,-0.0147686510548632,-0.0387198857844415,4.490756229686446,0.2188422193613122,6.6756240265181805,418
DAX,Developed,1,2021-09-14..2023-05-03,Q-Learning,Baseline,0,8692.387631272848,-0.2211966851927677,-0.250664859093147,-0.2995439049510041,-0.0808290304922341,-0.2698403444569682,141.37566255921726,1.9133640450565963,33.099831112874526,418
DAX,Developed,1,2021-09-14..2023-05-03,Q-Learning,Baseline,1,7013.344479133375,-0.8477251963925095,-0.8314848566338445,-0.3366629714089189,-0.1921430410892947,-0.570728168543794,131.6628898418436,2.290362069591437,49.00457394676742,418
DAX,Developed,1,2021-09-14..2023-05-03,Q-Learning,Baseline,2,9279.44809558936,-0.1198976897933419,-0.1311259603189246,-0.2367178571079268,-0.0439804344760529,-0.1857926352206505,157.85062800607523,0.8424195173337898,15.599831109928138,418
DAX,Developed,1,2021-09-14..2023-05-03,Q-Learning,+VolFore,0,7582.11944729985,-1.058397712054191,-1.1557399206440178,-0.2480136125499549,-0.1533532694397654,-0.6183260179247568,125.8350027804752,0.9421056253950832,16.165165048330426,418
DAX,Developed,1,2021-09-14..2023-05-03,Q-Learning,+VolFore,1,6848.7005002021815,-0.9604474609037296,-0.9903945977611336,-0.3738504419863148,-0.2036032138507998,-0.5446114033421642,132.217324713558,2.6850188106955786,56.806924742106,418
DAX,Developed,1,2021-09-14..2023-05-03,Q-Learning,+VolFore,2,7389.394855722987,-0.7651479284697249,-0.7898758813865447,-0.4172857466051022,-0.1663626300607797,-0.3986779596807512,154.11867541528372,0.2549241237158446,19.729764446826703,418
DAX,Developed,1,2021-09-14..2023-05-03,PPO,Baseline,0,8931.333678563653,-0.0066725919208619,-0.0092254002233997,-0.4348411622181774,-0.0657147291945629,-0.1511235248732962,49.87291034527004,0.4831748719005617,9.71392137903798,418
DAX,Developed,1,2021-09-14..2023-05-03,PPO,Baseline,1,8625.447837555865,-0.0499197836344391,-0.0682367357392806,-0.4346877318576892,-0.0850928272401446,-0.1957562199335479,35.35245890210074,0.3673920213269402,9.053401219490755,418
DAX,Developed,1,2021-09-14..2023-05-03,PPO,Baseline,2,9947.434030623996,0.1682617830358963,0.2420858774337176,-0.4124136095137393,-0.0031648054827693,-0.0076738628642569,23.81981922644605,0.5990206163138978,9.889911044298708,418
DAX,Developed,1,2021-09-14..2023-05-03,PPO,+VolFore,0,9153.620419539868,0.0561876244532356,0.0788730967658922,-0.4440871053404807,-0.0517982744839319,-0.1166398975806821,23.33625621453491,0.3220857236794063,8.110526483687142,418
DAX,Developed,1,2021-09-14..2023-05-03,PPO,+VolFore,1,9096.56764407417,0.0263700893958482,0.0368746412857615,-0.4343381460063118,-0.0553571419086897,-0.1274517157140461,36.61690783836049,0.4993327145332394,9.46983618676684,418
DAX,Developed,1,2021-09-14..2023-05-03,PPO,+VolFore,2,10098.915671728617,0.1779029336679098,0.2370951637454962,-0.3103421466920077,0.0059374315370619,0.0191318891111985,38.94483133574719,0.9522722873244738,14.535140505404833,418
DAX,Developed,2,2023-05-04..2024-12-18,BuyHold,-,-1,12846.246521085042,1.3356000752829609,1.9659246913158008,-0.1082189980874026,0.1625764375462104,1.5022910987718057,1.0014831030718332,-0.3257641846488819,3.4532885657958894,418
DAX,Developed,2,2023-05-04..2024-12-18,VolTarget,-,-1,13205.319496491156,1.2709765951546952,1.8925314372574424,-0.1166402125650032,0.1820130137370204,1.5604653809596287,22.50088281716709,-0.2915663093910006,3.396676006830164,418
DAX,Developed,2,2023-05-04..2024-12-18,Const1.5x,-,-1,14393.47478202462,1.3263147705770972,1.9520372275883189,-0.1593879420865574,0.2448753885538956,1.5363482666673556,3.3200982894537656,-0.3260344261298792,3.4540669032813307,418
DAX,Developed,2,2023-05-04..2024-12-18,Q-Learning,Baseline,0,9601.2407272098,-0.2061249587654021,-0.1932308373844876,-0.1382357731653176,-0.024176869292211,-0.1748958951683426,89.21251798147848,-0.2571050205886782,11.54424704984322,418
DAX,Developed,2,2023-05-04..2024-12-18,Q-Learning,Baseline,1,10070.82125676065,0.0970346528107449,0.10833965823142,-0.1131890662012991,0.0042534250915438,0.0375780562050206,75.695956203721,0.8613331278091538,14.721767850452537,418
DAX,Developed,2,2023-05-04..2024-12-18,Q-Learning,Baseline,2,8688.741894471976,-1.2873765790776537,-0.7637896610768169,-0.1457990423180932,-0.0810609115909452,-0.5559769824381746,79.16292388181965,-5.240918437848365,70.84564116288117,418
DAX,Developed,2,2023-05-04..2024-12-18,Q-Learning,+VolFore,0,10262.42865733153,0.2576494015489186,0.2401841014424712,-0.1076475307691784,0.0157017497199489,0.1458626092731411,85.09548793287155,1.4660020302131422,18.98826656636664,418
DAX,Developed,2,2023-05-04..2024-12-18,Q-Learning,+VolFore,1,9413.240183672073,-0.6639915170477378,-0.4870270759655233,-0.0746147176431494,-0.0357139611450113,-0.4786449948834145,67.56140590930688,-0.5061683833009626,39.68641300116869,418
DAX,Developed,2,2023-05-04..2024-12-18,Q-Learning,+VolFore,2,10589.745136893273,0.6102862804011974,0.6471125026955836,-0.0480876810675775,0.0350633720736557,0.7291549788739466,80.61147816866112,2.164597114037101,23.35198763245381,418
DAX,Developed,2,2023-05-04..2024-12-18,PPO,Baseline,0,14417.822879800931,1.314574430005519,1.9236108145214992,-0.1617725812099748,0.2461414811532791,1.521527809661856,11.117331340107368,-0.3369455149746266,3.559720580322839,418
DAX,Developed,2,2023-05-04..2024-12-18,PPO,Baseline,1,14609.348126547258,1.389591676833748,2.01365982080906,-0.1589657939428588,0.2560711799937318,1.6108571136012269,26.27675736781775,-0.2949329630208581,4.110209757893903,418
DAX,Developed,2,2023-05-04..2024-12-18,PPO,Baseline,2,14404.84571144751,1.345514786897566,1.9325255634461724,-0.161883771631369,0.2454667790730569,1.5163149251952277,23.83844555161869,-0.3206899912523688,4.006618845948698,418
DAX,Developed,2,2023-05-04..2024-12-18,PPO,+VolFore,0,14699.497648537405,1.2905085566989811,1.7994929993932025,-0.1803006314458069,0.2607270463304842,1.4460684038558402,35.94788552929661,-0.3706922966307673,4.649279046532982,418
DAX,Developed,2,2023-05-04..2024-12-18,PPO,+VolFore,1,14719.311249525545,1.4718161680910808,2.1380883150872108,-0.1362915585039871,0.261748813410313,1.920506422272184,25.943490506605382,-0.2175406646755216,4.726999750924594,418
DAX,Developed,2,2023-05-04..2024-12-18,PPO,+VolFore,2,13466.374484881118,1.2757855008512633,1.6188558997000644,-0.1077523572927752,0.1960118896891149,1.819096070025731,39.35815232323189,-0.4591139064720681,9.448900525581305,418
DAX,Developed,3,2024-12-19..2026-08-19,BuyHold,-,-1,13045.643402134838,0.999317579539424,1.4376234948283684,-0.1600633120097166,0.1733961157051782,1.083297062437199,1.001510963454614,-0.0862739295604232,5.908924686996301,418
DAX,Developed,3,2024-12-19..2026-08-19,VolTarget,-,-1,12269.971225559082,0.8434588414330824,1.2338597756713785,-0.1235596022841851,0.1309238131083143,1.0596004736736857,24.372503068828458,-0.30075239710881,3.79407269369274,418
DAX,Developed,3,2024-12-19..2026-08-19,Const1.5x,-,-1,14559.598085079497,0.9905793152379312,1.424625411012414,-0.2333131587418993,0.2534968840457661,1.0865091596702794,4.0418061378827845,-0.0875274633380342,5.910350843219265,418
DAX,Developed,3,2024-12-19..2026-08-19,Q-Learning,Baseline,0,9717.72576742325,-0.0477396383199233,-0.0402586875026816,-0.1783831524776828,-0.0170736530593491,-0.0957133721548591,83.93946076223847,0.4595516162199556,35.3876518830112,418
DAX,Developed,3,2024-12-19..2026-08-19,Q-Learning,Baseline,1,9954.40523620158,0.0488931803961222,0.045058909597796,-0.1275553152666834,-0.0027447118825227,-0.0215178166175421,91.29412478120908,1.0632454636333954,33.776743104353926,418
DAX,Developed,3,2024-12-19..2026-08-19,Q-Learning,Baseline,2,9883.709704038296,0.005731978758844,0.0046030714965551,-0.1589701653099975,-0.0070103674115088,-0.0440986357269886,64.2039356107349,0.7327710288128538,51.14992068192022,418
DAX,Developed,3,2024-12-19..2026-08-19,Q-Learning,+VolFore,0,8872.30472446199,-0.5074255321687982,-0.5163470754684457,-0.2074624005231417,-0.0694334039577729,-0.3346794589398054,110.60102107396617,1.2802938403974835,22.69630626439034,418
DAX,Developed,3,2024-12-19..2026-08-19,Q-Learning,+VolFore,1,8291.66272936504,-0.7113406062708103,-0.681781621071066,-0.2189072232998938,-0.1065536613110906,-0.4867526055301966,144.30354396235137,-0.5319765160207529,17.82675231093149,418
DAX,Developed,3,2024-12-19..2026-08-19,Q-Learning,+VolFore,2,7189.163958688027,-1.381024653620772,-1.1713706732018323,-0.3188122785578406,-0.1800227574819484,-0.5646669516485484,151.22573631658818,-1.0683733245507356,18.338534595064523,418
DAX,Developed,3,2024-12-19..2026-08-19,PPO,Baseline,0,14508.885299527494,0.8788754411317882,1.1897895048443008,-0.2979733156780766,0.2508691603438824,0.8419182092603006,38.92455136715596,-0.0285181516640893,8.376955064624592,418
DAX,Developed,3,2024-12-19..2026-08-19,PPO,Baseline,1,14798.141932730436,0.9535151285309368,1.3002279247080115,-0.274261465120161,0.2658086131921937,0.9691795858917582,23.66109383942374,-0.1784167001357736,8.091086901632533,418
DAX,Developed,3,2024-12-19..2026-08-19,PPO,Baseline,2,14187.839340432693,0.93813334172403,1.225380953881541,-0.2596779486721011,0.2341481552183526,0.9016867100760758,22.32485944262101,-0.3398441345512501,10.553224126022558,418
DAX,Developed,3,2024-12-19..2026-08-19,PPO,+VolFore,0,14608.17356040722,0.916955306130516,1.247244035315334,-0.2927411842564326,0.2560104428497596,0.8745282748621646,19.07550081719626,-0.1976220389442643,7.790486689831042,418
DAX,Developed,3,2024-12-19..2026-08-19,PPO,+VolFore,1,14434.91240410631,0.9155696788217644,1.2341463869891764,-0.2738662616807206,0.2470296215365064,0.902008228467357,11.137642406037456,-0.2653447297525783,8.429647454270187,418
DAX,Developed,3,2024-12-19..2026-08-19,PPO,+VolFore,2,13356.052386076388,0.8018914583365926,1.0153382911790687,-0.2887503861418136,0.1901092670669693,0.6583861916393863,28.96849315224079,-0.2890652060646518,11.431749917263607,418
ASX200,Developed,0,2020-01-29..2021-09-16,BuyHold,-,-1,10593.69432676734,0.2668160285622622,0.2959544751793316,-0.365305410122164,0.0354677589809193,0.0970907027327114,1.001509473784843,-1.0424419626442951,11.994215230781776,416
ASX200,Developed,0,2020-01-29..2021-09-16,VolTarget,-,-1,10187.703187351464,0.1537983835784811,0.1889334938049411,-0.2820063511406553,0.0113014543409943,0.0400751766591154,21.521379881215065,-0.9963108382390192,5.931388010692803,416
ASX200,Developed,0,2020-01-29..2021-09-16,Const1.5x,-,-1,10456.496697347364,0.2592839942078751,0.2878298127933036,-0.5030335420339013,0.0273428535857178,0.0543559252035339,4.513993101270118,-1.0456153662328818,11.998286438390627,416
ASX200,Developed,0,2020-01-29..2021-09-16,Q-Learning,Baseline,0,7203.488635677082,-0.3243521007191619,-0.2948651969276524,-0.5272434686062193,-0.179816926369235,-0.3410510268514931,154.78046385008167,-2.0136480112517936,27.96325879013956,416
ASX200,Developed,0,2020-01-29..2021-09-16,Q-Learning,Baseline,1,7933.366032147738,-0.4481537286798182,-0.3818885907355744,-0.3717912936038469,-0.1305582337793366,-0.3511600083838934,125.86456622254065,-1.8481597560953769,25.30201529370127,416
ASX200,Developed,0,2020-01-29..2021-09-16,Q-Learning,Baseline,2,6334.272637913041,-0.5670219364298694,-0.4285984940971816,-0.5270363119767842,-0.2411392930279107,-0.4575382901474069,97.83957711305148,-2.3132491395948387,32.663888933635725,416
ASX200,Developed,0,2020-01-29..2021-09-16,Q-Learning,+VolFore,0,6712.891243876704,-0.6925511738999273,-0.5717411230420856,-0.4212269555244249,-0.2140433118422882,-0.5081424847925449,116.79061014938554,-2.2281669636245924,28.293068705616232,416
ASX200,Developed,0,2020-01-29..2021-09-16,Q-Learning,+VolFore,1,5850.990176539824,-0.8673202137755042,-0.8010495960826013,-0.4946434478422484,-0.2766760320321391,-0.5593443787409011,178.0103606493568,-1.7351176484161566,25.444405930440123,416
ASX200,Developed,0,2020-01-29..2021-09-16,Q-Learning,+VolFore,2,8157.021343316877,-0.6505265861788929,-0.6100870555188668,-0.2824537088965799,-0.1158273410298238,-0.4100754827468872,118.36987774520802,-1.3160684695481744,16.800585369096954,416
ASX200,Developed,0,2020-01-29..2021-09-16,PPO,Baseline,0,9929.637444780485,0.2267055171139539,0.2424427707783252,-0.6075945300062766,-0.0042580643326308,-0.0070080689050638,22.100550791791537,-1.1532029502757422,14.356676696277518,416
